date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:16	88492/88492	---MCZ	200	added ('OK')	text/css	etag:%22b2e6117377b66d2de64589fe2394ae68-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/css/style.min.css	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/style.min.css	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:17	37915/37915	---MCZ	200	added ('OK')	text/html	etag:%22517a6ba31ad12058e2e5fca9d0c8fce9-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/compare.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/compare.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:18	152802/152802	---MCZ	200	added ('OK')	text/html	etag:%2238f68bda073956e6d408fdf47d48e2ae-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/index-2.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/index-2.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:18	109646/109646	---MCZ	200	added ('OK')	text/html	etag:%2219fd22f2317df3b6e9e263a50164dd6d-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/shop-grid-3-column.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shop-grid-3-column.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:19	109264/109264	---MCZ	200	added ('OK')	text/html	etag:%228c6b1afccfe3322b737f2162af611fc3-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/shop-grid-4-column.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shop-grid-4-column.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:19	122121/122121	---MCZ	200	added ('OK')	text/html	etag:%227bfbb19b187f7ba12c7ef51eaa39bba7-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/shop-grid-left-sidebar.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shop-grid-left-sidebar.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:20	122034/122034	---MCZ	200	added ('OK')	text/html	etag:%22025439de9b5e796351f4cb1ff594df22-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/shop-grid-right-sidebar.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shop-grid-right-sidebar.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:20	109256/109256	---MCZ	200	added ('OK')	text/html	etag:%227104efc4617813288c37257ef473a30c-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/shop-grid-list.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shop-grid-list.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:20	122211/122211	---MCZ	200	added ('OK')	text/html	etag:%22bfa703867553c9432e44eb8dee9e4663-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/shop-grid-list-left-sidebar.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shop-grid-list-left-sidebar.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:21	122153/122153	---MCZ	200	added ('OK')	text/html	etag:%22ae5a12b4e7b4abded9ea3ac12d2781a1-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/shop-grid-list-right-sidebar.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shop-grid-list-right-sidebar.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:21	83520/83520	---MCZ	200	added ('OK')	text/html	etag:%2275f67cf9a9d6c64599b82e77a337e740-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/single-product.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/single-product.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:22	84498/84498	---MCZ	200	added ('OK')	text/html	etag:%2241a17e65a4a6bc6ec6580eb87641a347-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/single-product-configurable.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/single-product-configurable.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:22	82907/82907	---MCZ	200	added ('OK')	text/html	etag:%225d1413a1df6f5077edf849f84d336667-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/single-product-affiliate.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/single-product-affiliate.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:23	85917/85917	---MCZ	200	added ('OK')	text/html	etag:%22522cd8b92c4f959cb12e18c0e096019c-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/single-product-group.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/single-product-group.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
